episode,episode_loss
159,3.352718461003026
160,2.578253003944467
161,2.906145369517617
162,2.2701599206775427
163,2.3551911257936142
164,1.8473438298902833
165,2.4937749745885247
166,2.2401212507245045
167,2.02699442607937
168,1.6313768221810658
169,2.465552861087236
170,1.9262143703034291
171,2.645630924304019
172,2.429942758234504
173,2.4808994324629277
174,2.475988183466887
175,2.413521034964872
176,2.5321680715035666
177,0.9856006093654885
178,1.7892260189776072
179,1.7748652914148246
180,2.5441435892009956
181,2.8037748993057465
182,2.4157724921363144
183,1.876261360307377
184,2.464984741321011
185,2.2858576177616965
186,2.670735505018548
187,2.6580035436760494
188,2.45723652258175
189,2.3349151544001265
190,1.9111452909807365
191,2.22368040254231
192,1.716488654879088
193,1.3795788860435845
194,1.8699296376723191
195,0.9299877234343092
196,3.5697872555876313
197,1.3117522263203023
198,2.762018798131354
199,1.047611295559236
200,3.95566985818247
201,3.168726239198198
202,1.9613561737845278
203,1.9440708243592106
204,3.6255819686075563
205,1.7286719928436791
206,2.527242588079879
207,2.4033224142118517
208,3.1407471311350283
209,1.354471395692391
210,1.4967312977368068
211,4.080001316809406
212,2.6379580532947013
213,1.673142147284958
214,1.2518306075124792
215,4.09398795881619
216,3.3323690624286733
217,2.4469510808776955
218,2.1972322883084416
219,1.8247832227830512
220,1.1060197414823099
221,1.9189892610223642
222,4.05300166667439
223,1.5248787233920513
224,1.869649536805418
225,4.882202291017165
226,2.8226285345738913
227,3.3549416963166245
228,0.8621906185267806
229,2.905656264257154
230,1.9366804458445124
231,3.599305556066191
232,2.4011959535312917
233,2.330612060639145
234,3.894993967017399
235,2.364172925652394
236,2.5897963279172593
237,1.9211840469686952
238,2.366131346320333
239,2.473021565134774
240,2.383680253067593
241,2.330424855632123
242,2.2693158433526106
243,2.7515522917950648
244,1.3925192384683445
245,2.356308312964628
246,2.5481647891860613
247,2.295126555552482
248,0.6394575398547805
249,1.8446995466371747
250,2.180092248456696
251,1.969790586270392
252,2.3785107263053455
253,1.9468762641945976
254,3.397530782657365
255,2.3911824141533167
256,2.327102512720991
257,2.2942948841408715
258,1.5427133929541579
259,1.9741557822334164
260,3.725249829240235
261,2.558689580472525
262,2.5053257236280784
263,2.3988153287260503
264,1.5362052068284622
265,1.408517396953968
266,0.5330004710084466
267,1.5827856144939125
268,2.971492222033014
269,1.2762268497650207
270,3.6396305756741794
271,3.405256590805948
272,2.5012156341694047
273,2.4108984940127507
274,1.9193801243479054
275,1.6198916816367552
276,2.384055411173058
277,2.3276814298054678
278,2.0808077993899095
279,3.6233793980678293
280,2.559125548145837
281,2.460064157146245
282,1.886888452846366
283,1.7127491019825147
284,2.3155087207913136
285,2.388333060146779
286,2.821076796244597
287,2.513009720579459
288,3.03113818980637
289,2.1600175105215444
290,1.9308568126002077
291,3.247167514982586
292,1.6723011368544474
293,1.8992579217678338
294,2.3678357096411933
295,1.3594029931195795
296,2.7876424699370723
297,2.7827996172508254
298,1.1619771705663104
299,0.8287555322106663
300,2.8065862842770906
301,1.8891638388951024
302,1.019610421723985
303,2.5454867369342318
304,1.5878604638622418
305,1.3055358775622328
306,3.066196865372855
307,2.0567874386960354
308,2.285558286117462
309,0.7856768072687705
310,1.1859010600359354
311,2.988446127895636
312,2.1792464263347426
313,1.107125233693246
314,2.319773169876921
315,1.608657578780984
316,1.3708291327401667
317,1.46437573776201
318,1.2974405204739206
319,1.9610238828286553
320,2.5500140327443606
321,1.0633591650904237
322,2.7119146814640476
323,2.498866957188696
324,2.011440705287209
325,1.0246935819461258
326,4.0771353204424186
327,2.4977020979272546
328,2.2093291434554807
329,3.5068625106165805
330,2.45577131950797
331,1.9723781070743616
332,1.7551339328399669
333,2.407473712933233
334,3.7097260286876312
335,1.4323269875427234
336,0.9889983322979532
337,2.3493884839149204
338,3.1826745957160036
339,0.9508181620327497
340,2.6350942784216564
341,2.396748908264603
342,2.6436643803980653
343,1.0420317999879627
344,2.9701578825309176
345,2.533713767559675
346,1.5269018966043233
347,2.308080708908649
348,2.3132260057252214
349,1.9778758145499105
350,3.294553609403569
351,2.6480703935958445
352,2.144088830177983
353,2.0885596030848266
354,2.605204109660549
355,2.530591400402657
356,2.9571025501354598
357,2.43064111595021
358,2.0145705964129705
359,2.3929052695988386
360,1.5325584019797547
361,1.8254990804772468
362,4.261301129919817
363,2.0747559515976803
364,1.9448905269094043
365,4.236956382791202
366,2.664191261062334
367,1.733566906802847
368,1.403282237731949
369,4.574491802603006
370,2.7518347739209723
371,2.5142706438150553
372,1.701811185318128
373,0.8963526367079839
374,1.2565615334359177
375,4.470828450207288
376,2.4515403637814583
377,2.627100407847852
378,1.407147091667006
379,2.596653082287525
380,1.9039504098484086
381,0.774682567472675
382,2.247024427924771
383,2.4357828174822727
384,2.2737644029607487
385,1.7873583100058468
386,2.396466235627806
387,3.0884452855710407
388,2.2854519342893913
389,2.329179170966039
390,4.525240594210724
391,3.0614501267869056
392,2.0057030667036355
393,1.2731191521817313
394,2.236413291029417
395,3.245158056105427
396,2.5992424180344202
397,2.2687295113265624
398,2.493174189423914
399,1.177786105858223
400,2.3414014269766454
401,2.250406921931229
402,1.7591174052407343
403,2.743776775905934
404,2.466124501149294
405,2.715526247722678
406,1.5982070646883668
407,2.6773264153160596
408,2.8877327751833946
409,1.3121537015481828
410,2.8989226284937644
411,2.617499680656814
412,3.06169503442167
413,1.0383002915368407
414,1.325689967449909
415,1.457303188131684
416,2.276545043149663
417,1.7837571442100426
418,2.5312275222355836
419,2.5906474244973015
420,2.6868003006093204
421,2.1839034431390107
422,2.988385547291149
423,2.1426753990503973
424,2.319137077228042
425,1.0925226407182846
426,1.758195230948194
427,2.363333492700693
428,1.9663827230779702
429,2.2372374645609123
430,3.5795181348638714
431,2.532512210848817
432,2.546618865345846
433,2.4039290158446724
434,2.367409932794351
435,1.2032570835324685
436,1.1104143077857858
437,1.6144807196806048
438,2.9436768792569636
439,2.7684229764466486
440,1.8900555891290904
441,3.953795052230513
442,2.3049410010492686
443,1.509494170928671
444,2.4454492698588877
445,0.8692519304973048
446,1.312914045466381
447,2.8459202039521188
448,1.115427583650065
449,2.185987849585665
450,1.825552355653296
451,1.4840813666691228
452,1.5129109107611138
453,4.141024548297917
454,4.008616789185908
455,1.9574075540447509
456,2.8790633484160324
457,3.496912608932083
458,2.5863909170557573
459,2.1371177308941007
460,1.6619273408238466
461,1.7838447579825274
462,1.3406763341766539
463,0.9183036703107567
464,3.7990553098776823
465,1.6489719863429542
466,2.282762588105268
467,1.0152820303143097
468,2.265618977826645
469,4.6927916284961
470,2.4696933755652757
471,3.4010591462849535
472,2.8010016991667306
473,1.011445262533905
474,2.5630357974564264
475,1.5398360942572253
476,1.6048097907332703
477,1.581891520706709
478,2.529981404191992
479,2.3934926988731604
480,2.475656113428891
481,0.8109948001296634
482,1.0685590499457807
483,3.5189727190873885
484,2.1295004409691622
485,3.5047188481092455
486,2.3937819800167173
487,1.8348074350201704
488,3.738033853160838
489,2.7702036292469208
490,0.9074036111168405
491,1.596579337241713
492,2.221482565797479
493,2.5648761163526266
494,1.3132234205819548
495,1.5975174597177029
496,3.829497224268165
497,1.9680708500392312
498,2.73124074174007
499,3.0584497239130237
500,2.0064959790819157
501,2.3639494226590028
502,3.999407389492262
503,2.6327459697985987
504,2.8629465989458063
505,1.3677506368363346
506,0.7759599292076637
507,0.6570940616523891
508,2.309162583122064
509,1.8379421348415705
510,2.1666933643645803
511,2.241264637136828
512,1.6211339643133604
513,1.510443060790682
514,1.542086664972119
515,2.718591756589787
516,2.4570421982976653
517,2.017845581130435
518,1.4559134969607948
519,1.9825886880692236
520,0.6303833016858231
521,1.4154241150353997
522,2.540611202790877
523,2.564031550178429
524,2.3708904067985146
525,2.7928785823909714
526,1.64739091454219
527,4.106258109755193
528,3.3308769882035754
529,2.4466486585335447
530,1.3120645539207152
531,2.6353735623254617
532,2.7150299342876054
533,2.4582823213270824
534,1.7314842094722858
535,2.5429933463355407
536,2.742503275391825
537,2.183149453156647
538,1.4775915264914155
539,3.8825554271993497
540,3.122176183977293
541,2.374046363510404
542,2.0682047499078875
543,4.023483127204667
544,2.8735162145180984
545,2.5208082113247428
546,2.4222195827326662
547,2.6750983835699103
548,2.905778467655182
549,2.2555799299074013
550,1.6162404201005633
551,2.0343966209609774
552,2.568388371982358
553,2.6203635774485186
554,2.0213657991371603
555,2.3822860258456298
556,1.8542394470397396
557,1.6603216666662513
558,2.6738209213475423
559,2.3276833458501778
560,2.3112407508138566
561,2.850963728169527
562,2.679273691019043
563,2.2147904209612133
564,2.0363121335966174
565,2.037205938712086
566,2.6446227196067182
567,2.391635968439984
568,1.960560194087003
569,4.035972019890323
570,2.6577792362524915
571,1.5655823380831546
572,1.2659299374149668
573,1.4007093117930536
574,4.115610067965463
575,2.8952694757738047
576,2.05896497375055
577,4.0449429074069485
578,1.9272316816825241
579,1.5101536308488221
580,2.527175404072211
581,2.5740135871067955
582,2.400651533919542
583,2.4317233564258967
584,4.132647717061142
585,2.554946342790445
586,2.627038190557443
587,2.5756555715756573
588,1.4810752637254725
589,1.3916502792674477
590,3.1333811646116776
591,3.9627208339516073
592,2.46367055027422
593,0.8800879902106719
594,1.2339304128661575
595,1.6679252436160823
596,1.1843993575124414
597,1.9836629863220046
598,3.2243681511608884
599,2.3810863435696974
600,1.4765636376692362
601,1.4150209173799693
602,3.015194341815241
603,2.0926314581021566
604,2.1881740532023053
605,4.147131809981709
606,2.906477656102278
607,2.6921376808443003
608,1.4839980481451223
609,3.758841005082314
610,2.72205443314517
611,2.2064460838264495
612,2.3604276971697966
613,1.6428550921075638
614,2.619655391133397
615,1.731236739543248
616,1.0000633191313653
617,2.5704450347222085
618,1.9364438867863285
619,2.629420813433338
620,2.1650524230619124
621,2.3244990476050678
622,1.8772815289927773
623,1.6377997590317626
624,2.5762797752483584
625,1.369851775791347
626,2.257083991413506
627,1.6468599585350603
628,0.9465486579945719
629,1.4063583561441337
630,2.671379298934241
631,2.65498728144439
632,1.6286797354150149
633,3.4631679837162106
634,2.393618203955943
635,2.680719744777534
636,2.4593763447084473
637,1.889977782227138
638,1.9208182300933416
639,2.2811522365744734
640,4.2073694781089825
641,3.448358213994652
642,2.5000071535148054
643,2.130369404026379
644,2.5412513299505175
645,2.279035160721139
646,1.770755888261192
647,2.501630695018593
648,1.5457560460440951
649,2.2716153519831703
650,4.228110295720398
651,2.59782903964291
652,1.8257177928891732
653,1.905774081193588
654,1.188772814524727
655,1.8694120448818001
656,2.3479842743443813
657,3.3071928857692305
658,2.4531336866035733
659,1.4216734433765648
660,1.9558770585302996
661,2.5301232185695803
662,1.8652481871816982
663,2.4656467003041302
664,2.593703124848672
665,1.6378121053363712
666,2.5038153174488493
667,2.560400804703343
668,1.6397075011987152
669,3.4279014994222914
670,2.582160284366459
671,2.387002538493377
672,1.942799158495192
673,0.4721457728165685
674,4.746256216826926
675,3.651516561920289
676,2.1413517069035595
677,2.515216914988644
678,1.364806151278853
679,1.9094504140936013
680,1.0920551667285803
681,3.022332208948986
682,1.0145200241415555
683,2.9900864317242415
684,2.8466682080179453
685,2.240416779861288
686,2.3627267430192522
687,1.6776291094446487
688,2.5430504972494314
689,1.0251125455826917
690,3.3535146762927375
691,2.4981419194468844
692,2.4776276422959365
693,1.736242915088811
694,1.88483936288786
695,4.233379417471811
696,2.878393805727052
697,1.9499476119166328
698,0.94943148058918
699,2.0314305467232003
700,2.5193493441543264
701,2.328570890261742
702,2.3056966230140756
703,2.421104990325121
704,1.15951130415404
705,2.7493776270895505
706,2.3378719480274475
707,2.344499139304459
708,1.0327068090525213
709,4.352045252375926
710,2.6861733575176037
711,2.0400094874176706
712,4.927162933192449
713,2.908755138409712
714,2.615466033588817
715,2.626939856330255
716,1.941143609645466
717,1.4997209054611933
718,2.298683365728824
719,1.790894414048159
720,1.5629850667308067
721,1.2734759774223978
722,2.453108392576319
723,2.7685143978672855
724,1.5031829067366858
725,2.7648313697149502
726,2.141658682680353
727,2.0812707169871443
728,0.890820510309465
729,2.980074563780717
730,3.4725507226151726
731,2.441785546674925
732,2.3566966585465705
733,2.477306864486032
734,0.8906032701734254
735,2.812034450011894
736,2.472881132590689
737,2.3613268793829216
738,2.5086943655805563
739,1.0278214862182917
740,1.4851235286009763
741,3.4261098716121454
742,2.223165156434154
743,2.685015858776242
744,2.8700425778157435
745,2.333184510290669
746,2.7359719553709145
747,3.1919099204800054
748,2.447937320928046
749,2.2626024820919426
750,2.0702270534122396
751,1.0566489450548229
752,3.320021713797758
753,2.38990067104609
754,2.4692664814345666
755,2.8132137532743133
756,1.747076275365794
757,2.501590393887934
758,1.3630000855820075
759,4.585620415299975
760,1.3761440032307763
761,1.1755863752215472
762,2.372072209882237
763,1.9748768842615037
764,0.7325119003599225
765,2.939972690694261
766,2.730950380869323
767,2.519429263570531
768,1.8747381874857305
769,2.5466109329530715
770,0.967640861520688
771,2.7522278498365407
772,2.2066628716695367
773,1.4054219165720985
774,1.1943713303189725
775,1.2401247390484538
776,2.081766068283592
777,1.8446706324342266
778,0.9561804921765432
779,2.5908578696768045
780,2.561970601362797
781,1.2286560264077375
782,2.4503812767863273
783,0.9228736314337912
784,2.7362548461183906
785,2.6244663178400374
786,2.601688113960403
787,1.603394723478501
788,4.660072500507037
789,2.918857806814492
790,2.476858598364018
791,1.7307739011520398
792,2.379607151823424
793,1.656372975958696
794,3.4868394220417196
795,2.717177936271612
796,1.9692849060811568
797,2.2924945015935134
798,1.849996485113465
799,2.931638546908895
800,1.341181747639724
801,3.7857084457799304
802,2.6182991650526475
803,1.6436278560491218
804,3.8037711282629854
805,0.40690883010858303
806,2.296150199900842
807,1.641867120103346
808,0.8365448038089672
809,1.299793097954541
810,2.6185630221769625
811,1.6493935435928486
812,2.8943208240758835
813,2.8107569864247557
814,2.1671884177446725
815,2.311281275798942
816,2.509355446865543
817,2.2758196720317536
818,4.213445661434283
819,1.8203040743982755
820,3.8807122206146065
821,0.6798908382279866
822,2.9830235386372452
823,2.416296705653278
824,2.6353797032568855
825,0.7765807838372043
826,3.7524620158096345
827,3.487975913565606
828,2.042053896875808
829,2.5046338876244865
830,1.3499539060438792
831,1.2545591111522423
832,1.7284756168940663
833,2.44653982494674
834,2.5616930821449495
835,2.3611916025073163
836,3.7307062901672907
837,2.4068080562789023
838,2.31492745893226
839,2.531909766059919
840,1.2894718516654442
841,2.677035186749387
842,1.4361200656542672
843,1.4494602294610666
844,3.512065196823743
845,2.2584541592990943
846,2.1141917456829153
847,2.6237769474552644
848,2.601645477620574
849,1.8244746030995884
850,1.5144291873537998
851,1.1656698323786259
852,1.1396947773173451
853,2.6235037569335584
854,0.6707007248382916
855,2.8417191265616566
856,1.1028466762248141
857,1.5869190302267109
858,1.354546652988972
859,1.7751981676904642
860,1.2133922856934996
861,4.009828073593478
862,1.525672821745179
863,2.760670441059539
864,0.8036476492934876
865,1.4778315549015282
866,0.7609387386594788
867,2.3939687094272157
868,2.3187486614604467
869,1.674818288299617
870,2.1564220702254984
871,2.339265470992684
872,2.5341961055876703
873,2.1367195458737815
874,2.8718722406703847
875,1.0663419480406993
876,4.153056376603093
877,0.5985934597335236
878,2.895475239223484
879,1.8210675004536385
880,3.3240060450819633
881,1.9759054557125793
882,1.2279365764309962
883,1.7440773214906489
884,3.3861360017520687
885,2.7938986878531673
886,1.662132197128728
887,2.5090191946766276
888,2.2946351128793694
889,0.8674259981193737
890,2.6785777826641883
891,3.2487397819645425
892,2.6397469149281583
893,1.5603601856301539
894,1.8092589896952547
895,1.4579405403452466
896,0.8679938572120576
897,1.3868016372443641
898,4.421157199307345
899,2.592901333566846
900,2.4531011873718325
901,1.1644023304531588
902,2.5440758024845778
903,1.7023508766675486
904,2.6934883463493895
905,2.4881029315699363
906,1.5712019516993474
907,4.221569650707981
908,4.067302605990942
909,2.152630794998033
910,0.67989964576182
911,2.4663623778351234
912,2.398669475470833
913,1.7747767472565332
914,2.6343785927828596
915,2.0777399971546533
916,2.211663160429748
917,4.464949242460231
918,2.522973012593658
919,2.5504610537595753
920,2.2144118471795506
921,4.282995535060763
922,1.952474444658097
923,2.984396302663291
924,2.699051878343408
925,2.3311904043066045
926,2.7950517171737523
927,2.2027977367056306
928,2.728243477118102
929,1.6506126785661308
930,1.3054596006399393
931,3.477504658911332
932,3.26147895733205
933,2.4730680669171683
934,2.3666744257633883
935,2.7212691703121514
936,1.04208416619362
937,1.900257750717855
938,1.890197621265576
939,0.8815593903242315
940,1.2981763682778558
941,0.8190013175868258
942,3.073401163158916
943,2.1013911705780424
944,2.4569262816774406
945,1.7510241205594683
946,1.3014071019500382
947,1.6167732461321134
948,2.0486434503265287
949,2.5048236647955746
950,1.9379236843457408
951,0.7523241742797505
952,2.5161650359705456
953,1.8940131397239919
954,1.5578576665018098
955,1.44756596414334
956,2.55345887559231
957,2.6555705729073713
958,2.4039317732579852
959,1.92668484741201
960,1.2504682011033605
961,2.1325901611029248
962,3.8495745784947992
963,3.9556984308874235
964,2.5373383879164684
965,1.820914518875361
966,1.3827799843097393
967,1.413558485542912
968,2.2193171228803967
969,3.1275571926780183
970,3.2151720577967353
971,2.460357976524392
972,2.287358364475516
973,2.598253489030819
974,1.9771869080671207
975,2.2424826408857528
976,1.8212936756119955
977,0.9779668464178171
978,1.9647988260756342
979,0.5852034834544463
980,1.9249628517374566
981,1.1267204199296732
982,1.6560413454278375
983,4.16480476828292
984,2.5591519265685503
985,1.5427846923925024
986,1.231968695788177
987,4.109184714965522
988,2.1298254318369274
989,2.7009808040238568
990,2.4386360643832656
991,2.240813955674311
992,2.548344297867461
993,3.6596713078130656
994,3.097528434734462
995,2.0711775126195895
996,2.5049090821262068
997,2.2399528219830245
998,2.635217730641099
999,3.047934578968964
1000,2.6755018406030207
1001,0.9073682492602556
1002,4.49572150533398
1003,2.9132137132382794
1004,1.9460958746372612
1005,1.5909154588764505
1006,2.230451533267924
1007,2.026904298787761
1008,3.605487275935003
1009,0.9627896093295014
1010,1.8622634471538977
1011,2.8687945362956575
1012,2.0888245362036217
1013,2.2426571811309026
1014,2.5286370630542954
1015,2.3594127258138666
1016,3.555357968357081
1017,2.405988419987369
1018,1.615253746342954
1019,3.255472957269711
1020,2.6691923768742494
1021,2.4061386414735857
1022,2.05589487048979
1023,2.3625657735049708
1024,0.7397807336593776
1025,4.484387304439831
1026,2.8654818866831753
1027,2.1448785589007593
1028,1.588823667255022
1029,3.152576976101019
1030,2.541886201575857
1031,2.428770021842431
1032,2.372085247415958
1033,2.4946209606008205
1034,2.493212667377399
1035,2.185663978357795
1036,2.3203922245541753
1037,1.9841793710365891
1038,1.5412298905114212
1039,1.6107733280336411
1040,3.3017715253068176
1041,2.436127414791632
1042,2.5181270050245623
1043,2.334500908351117
1044,2.0426611800599472
1045,4.466350250722219
1046,3.1562928483575985
1047,2.448894503686997
1048,2.1470655737040123
1049,1.9086885234335218
1050,1.9963848924994236
1051,3.1132306823721874
1052,2.4307853827053685
1053,0.7883902471134513
1054,4.8130621319138145
1055,2.0185670649903225
1056,4.1801259584414465
1057,1.4017266112718854
1058,3.5607367056809442
1059,2.932875133973833
1060,2.191005635723101
1061,2.1112137807194484
1062,2.4165855119293878
1063,1.7425052152636151
1064,1.3720059135036233
1065,1.4458899420112306
1066,1.2944151665887664
1067,3.893791003539315
1068,3.873808280802526
1069,1.8097806177403104
1070,2.19009426756792
1071,1.2078703279246013
1072,4.437401072510208
1073,3.776626575918293
1074,2.6867398231616977
1075,2.3846550922494156
1076,2.014015721103592
1077,2.2612225190970707
1078,1.9753238637920045
1079,2.8350294406378738
1080,2.752670942692042
1081,2.4431130411434014
1082,2.224032200276115
1083,3.0632410319376504
1084,2.399374376706503
1085,2.4880923178683165
1086,2.3928174987474145
1087,2.135660992971134
1088,1.222167129030284
1089,1.1293573234424927
1090,2.1022734789705715
1091,1.1339190680263982
1092,4.798531545605026
1093,3.1671979412422986
1094,2.5649017852815716
1095,2.4956730709115793
1096,2.275199327496538
1097,1.1319930641178337
1098,2.6128172618105956
1099,2.595363778794931
1100,2.2232960775987176
1101,1.7915387504690443
1102,1.6170664112008264
1103,0.9605443450922851
1104,3.3038440360687673
1105,2.708786812455704
1106,2.5270096468915724
1107,2.2763176686462967
1108,3.902214035517924
1109,1.7536126891990136
1110,4.104580512037501
1111,2.744676662596964
1112,0.8936729473145271
1113,2.70921852552003
1114,3.0405669244090943
1115,0.9165784065732278
1116,0.9965143040213255
1117,3.3969049044877044
1118,1.7830555671697863
1119,1.9518562418972007
1120,1.844402252072362
1121,0.6727726147212615
1122,3.0144358816537626
1123,1.9299083452491415
1124,4.767908663163932
1125,3.01413354179407
1126,2.52805471232262
1127,2.099293640324552
1128,1.618017103150957
1129,2.1011909273585387
1130,1.114185698377696
1131,1.7505488619729037
1132,1.090183712750562
1133,1.429289419633838
1134,2.251394733944781
1135,2.03712329559323
1136,0.9731302169285166
1137,1.514340688402836
1138,1.6155049221664775
1139,1.5960079552310675
1140,2.547428007110478
1141,2.552360955832733
1142,2.002926597754321
1143,3.3275885867987616
1144,2.8433637928733564
1145,2.398711195512526
1146,2.1862064212931145
1147,2.5230344787596373
1148,2.384764253106564
1149,1.8364228919885952
1150,2.3443326165772795
1151,2.5671101712961057
1152,2.636780303173923
1153,2.4537379728301483
1154,2.3157036034160856
1155,2.4134082917065522
1156,2.185768013005145
1157,0.7710218847481666
1158,2.097200505102464
1159,1.9104245897549754
1160,2.9716272123012017
1161,2.7793691840286328
1162,2.9170503074128646
1163,2.054353233999931
1164,2.3948358730124486
1165,2.228465962284952
1166,2.456715867553766
1167,2.1542983245591603
1168,2.851264307458015
1169,3.6970350560732186
1170,2.4921678822814815
1171,2.383599657972809
1172,0.8512790593680726
1173,2.891041106972709
1174,3.973022785602552
1175,2.231827093977449
1176,3.967870828928426
1177,0.6763977746300422
1178,2.035303014809862
1179,2.6337328548136267
1180,1.2108506650974535
1181,2.079643337788912
1182,1.534659003933548
1183,0.7218433691607147
1184,4.1957363409433475
1185,1.677910106637553
1186,3.0681405894881624
1187,2.4374103915282355
1188,1.8182182941672127
1189,2.31707795108814
1190,1.6553385394222646
1191,2.268207913268725
1192,1.688592096152543
1193,2.287169401296698
1194,2.515083167192566
1195,2.5683972355316986
1196,2.494898085249588
1197,2.5313014906956455
1198,0.8831826583226626
1199,0.4366253442197666
1200,2.9875458354983424
1201,2.583078867320589
1202,2.4004257843275965
1203,2.338053886665676
1204,2.6204384934372236
1205,2.270867701584361
1206,1.5284944380767858
1207,2.3812246758540216
1208,1.3340078681735819
1209,1.034769967847359
1210,2.2979668363451395
1211,1.3019665032717864
1212,2.6792308632410826
1213,1.692366779233269
1214,1.569712093935558
1215,1.037123829968919
1216,3.9562053276846805
1217,0.7915403737859527
1218,4.75732971605612
1219,2.922730944698144
1220,1.7655437241178775
1221,2.718871633768541
1222,2.913905584446664
1223,2.355220866503612
1224,2.6578131999659496
1225,2.1429048117509137
1226,2.303767952044889
1227,1.952886605870645
1228,1.1145059656895075
1229,1.1484679108661358
1230,1.1448524377682285
1231,1.263907074510602
1232,2.6853623375179154
1233,3.276471835983207
1234,1.5912035100441404
1235,1.5629084816983312
1236,1.2696623217421628
1237,2.3630511412540307
1238,2.2383293802692537
1239,3.1669414905967037
1240,2.3928790317020483
1241,2.4791976576781285
1242,2.4251470216370747
1243,2.516393647926719
1244,2.4487466198238987
1245,3.0746636831942546
1246,2.0161596934297394
1247,0.7668976562444085
1248,2.2109136073812627
1249,1.870808629059216
1250,2.4933668981752746
1251,2.3738977218956485
1252,1.9008068222881611
1253,1.9921299794936875
1254,1.598197069574862
1255,1.5497541722361348
1256,1.2620535816143577
1257,1.10001574060808
1258,1.8120838004028776
1259,2.598989571770653
1260,2.498063033241231
1261,0.8136807927029033
1262,3.3216530256819996
1263,3.105898213289038
1264,2.409760988525873
1265,3.016422413925354
1266,1.7054859739094552
1267,0.9418719763618082
1268,3.3497238475556617
1269,2.4541678726717833
1270,2.5127263896764047
1271,2.5567227590754418
1272,1.962655076880281
1273,4.980497489081851
1274,1.0054795356387214
1275,1.681151481100659
1276,3.0577375421602846
1277,2.941515469099753
1278,2.522024826720137
1279,2.286124486285628
1280,2.4211742900970328
1281,3.3063479113625363
1282,0.6647064250490058
1283,1.6704250194939434
1284,1.9907941816393275
1285,3.3477316699766866
1286,1.5461057462858854
1287,0.8026558268894066
1288,3.7265082913002483
